,Cumulative Daily Returns,IBOV,CDI
2020-01-02,1.0,1.0,1.00017089
2020-01-03,0.9951693625755818,0.9926964823357762,1.000341809203392
2020-01-06,0.9934878581897721,0.9857050087288,1.0005127576151667
2020-01-07,1.0081997935922815,0.9838833461243284,1.0006837352403155
2020-01-08,1.0245892444447258,0.9803833925092558,1.0008547420838307
2020-01-09,1.0601513056842968,0.9778533055586008,1.0010257781507053
2020-01-10,1.0517914493144067,0.9741087768716316,1.0011968434459333
2020-01-13,1.0538985280395174,0.9894748382852755,1.0013679379745097
2020-01-14,1.0644267578616933,0.9920639605981122,1.0015390617414301
2020-01-15,1.0804330014067882,0.9817918075784534,1.001710214751691
2020-01-16,1.0707889493352696,0.9842375582974198,1.0018813970102898
2020-01-17,1.1080023581549876,0.9991988057989589,1.0020526085222248
2020-01-21,1.0910822714653188,0.9869531849577894,1.0023951193261007
2020-01-22,1.100605682226436,0.9984650805832691,1.0025664186280423
2020-01-23,1.112346184318545,1.008054110126251,1.0027377472033216
2020-01-24,1.1038921292411674,0.9983385762357363,1.0029091050569412
2020-01-27,1.056415322845775,0.9654980476162361,1.0030804921939043
2020-01-28,1.0893694266040472,0.9823399930844289,1.0032519086192153
2020-01-29,1.1217132243103387,0.9731136093377075,1.0034233543378792
2020-01-30,1.0909973061481442,0.9743196174508529,1.003594829354902
2020-01-31,1.0726255003737792,0.9594174053114958,1.0037663336752904
2020-02-03,1.0723590076619909,0.9667377902220572,1.0039378673040522
2020-02-04,1.075999745809127,0.9745641925227495,1.0041094302461957
2020-02-05,1.1074648270345169,0.9785364290352776,1.0042810225067305
2020-02-06,1.0894309030200549,0.9714690528197817,1.0044430833353324
2020-02-07,1.0617159270625736,0.9594933079200153,1.0046051703156902
2020-02-10,1.0548486361457423,0.9493729601173959,1.004767283452024
2020-02-11,1.0734096020333168,0.9729955386133435,1.0049294227485548
2020-02-12,1.0648533537992864,0.9839845496023545,1.0050915882095037
2020-02-13,1.048924363859312,0.9754497229554787,1.0052537798390933
2020-02-14,1.0133275641797101,0.9646462516761825,1.005415997641546
2020-02-18,0.9963598790535655,0.9696726910848168,1.0057405117819358
2020-02-19,1.0088600188851273,0.9826689043880139,1.0059028081283221
2020-02-20,0.9658431002365342,0.9663751444257965,1.00606513066447
2020-02-21,0.9662957783012331,0.9587427154579876,1.0062274793946053
2020-02-26,0.9028791681107748,0.8915857741644385,1.0063898543229552
2020-02-27,0.8646653703181603,0.8685282484208038,1.0065522554537474
2020-02-28,0.8974159930777519,0.8785473927453971,1.00671468279121
2020-03-02,0.9266076870130527,0.8992350703785851,1.0068771363395719
2020-03-03,0.9188214523900881,0.8900592883708768,1.007039616103063
2020-03-04,0.965574866022105,0.904286810656726,1.0072021220859135
2020-03-05,0.9605187220678916,0.8621945974209978,1.0073646542923547
2020-03-06,0.9070013289900235,0.826469769677751,1.007527212726618
2020-03-09,0.8148814658125245,0.7258566452733757,1.0076897973929357
2020-03-10,0.8852873557209603,0.777698126892294,1.0078524082955411
2020-03-11,0.7871270748795121,0.7183001189140865,1.0080150454386678
2020-03-12,0.6533154871621915,0.6121376704646081,1.0081777088265502
2020-03-13,0.716495458925879,0.6972750963541445,1.0083403984634236
2020-03-16,0.6478673669627001,0.6002040936806861,1.0085031143535237
2020-03-17,0.6559545055273928,0.6292916599900482,1.0086658565010869
2020-03-18,0.5655397861370033,0.5641672218801919,1.0088286249103504
2020-03-19,0.5716351939121188,0.5762863383738287,1.0089721509588163
2020-03-20,0.5991780767056,0.5656346723115717,1.0091156974267332
2020-03-23,0.5908773097789267,0.5361254248437671,1.0092592643170062
2020-03-24,0.6493183408426433,0.5880681099407117,1.0094028516325406
2020-03-25,0.7332978468387543,0.6321506582442884,1.0095464593762424
2020-03-26,0.7397209628203746,0.6553768564513001,1.009690087551018
2020-03-27,0.6917449969742645,0.619272515665455,1.0098337361597738
2020-03-30,0.6950680572957085,0.629485633322932,1.0099774052054173
2020-03-31,0.6601762111276783,0.6158231637893957,1.0101210946908559
2020-04-01,0.6702219185039551,0.5985089354237476,1.0102648046189975
2020-04-02,0.6726358081532957,0.6093545748188881,1.0104085349927505
2020-04-03,0.6031696723551573,0.5864572879154615,1.010552285815024
2020-04-06,0.6617696879702618,0.6247037689861943,1.010696057088727
2020-04-07,0.6920758727201269,0.6439745979270156,1.010839848816769
2020-04-08,0.6865039029085227,0.6630936216507977,1.0109836610020602
2020-04-09,0.6771268366748726,0.6551407150025725,1.011127493647511
2020-04-13,0.7109922848026639,0.6648731161394249,1.0112713467560321
2020-04-14,0.72166193913883,0.6739982964081201,1.011415220330535
2020-04-15,0.7072608349715385,0.6648309480235807,1.0115591143739315
2020-04-16,0.7093958348335941,0.6562370860145229,1.0117030288891335
2020-04-17,0.7442029156129119,0.6661718941074277,1.0118469638790537
2020-04-20,0.7711336794728831,0.6660285225135573,1.0119909193466048
2020-04-22,0.7676688650868585,0.6804837526249654,1.0121348952947002
2020-04-23,0.772473614971385,0.671932058731752,1.0122788917262537
2020-04-24,0.7364146106009926,0.6353132669326071,1.0124229086441796
2020-04-27,0.7606476183899766,0.6598382431076216,1.0125669460513924
2020-04-28,0.760020220209875,0.6857547671054963,1.0127110039508072
2020-04-29,0.7582319329267466,0.7014328725763876,1.0128550823453393
2020-04-30,0.7276434777499354,0.6789572668314036,1.0129991812379044
2020-05-04,0.7193588165723708,0.6652104610661788,1.0131433006314192
2020-05-05,0.7169443023104215,0.6702284668516443,1.0132874405288002
2020-05-06,0.6903705068555629,0.6667959822219225,1.0134316009329642
2020-05-07,0.6659789112316095,0.6588262083273597,1.01354657474809
2020-05-08,0.6813328770646455,0.6769078964013733,1.0136615616069953
2020-05-11,0.6644863309401403,0.6668044158450915,1.0137765615111596
2020-05-12,0.6428176922932874,0.656743103404654,1.013891574462063
2020-05-13,0.6237726689355106,0.655899741087769,1.0140066004611856
2020-05-14,0.6239494623482493,0.6663490001939737,1.0141216395100079
2020-05-15,0.6254105130562378,0.6540865121064664,1.0142366916100103
2020-05-18,0.6491982272955806,0.6847595995715723,1.0143517567626734
2020-05-19,0.6404490612025632,0.6809476018992523,1.014466834969478
2020-05-20,0.6525843567252168,0.6858138024676784,1.0145819262319054
2020-05-21,0.6885395947790843,0.7002184308400736,1.0146970305514362
2020-05-22,0.6921568339780374,0.6930161166538761,1.0148121479295522
2020-05-26,0.6921380249137664,0.7208133386184041,1.0150424218674656
2020-05-27,0.7008254187350176,0.7417034232076446,1.0151575784302265
2020-05-28,0.6934634156887663,0.7332951009083015,1.0152727480574992
2020-05-29,0.6853769925375114,0.7371239658269593,1.0153879307507663
2020-06-01,0.6860767099610843,0.7473876852234492,1.01550312651151
2020-06-02,0.6751713872797414,0.7678476550310782,1.0156183353412127
2020-06-03,0.6686694202626553,0.7843438219493479,1.015733557241357
2020-06-04,0.6617305001081729,0.7913184283099864,1.015848792213426
2020-06-05,0.676210693274105,0.798132795830417,1.0159640402589025
2020-06-08,0.7127290352863046,0.8235011343223164,1.01607930137927
2020-06-09,0.7013101577732584,0.8159277407166895,1.0161945755760113
2020-06-10,0.6978536019958181,0.7985460433656906,1.0163098628506104
2020-06-12,0.6492809901993647,0.782598061953396,1.0164251632045507
2020-06-15,0.649280990199339,0.779064373845648,1.0165404766393162
2020-06-16,0.6492836436567956,0.7888052086056692,1.016655803156391
2020-06-17,0.6888087122928217,0.8058073929140699,1.016771142757259
2020-06-18,0.6826276600367973,0.810682027105665,1.0168569785771306
2020-06-19,0.6919932948159485,0.8144518566621407,1.016942821643262
2020-06-22,0.682510292628518,0.8040278984254426,1.0170286719562653
2020-06-23,0.6678109791208605,0.8094169836303375,1.017114529516752
2020-06-24,0.650218493855096,0.7959400538065159,1.017200394325334
2020-06-25,0.657076458048483,0.8094844526156884,1.017286266382623
2020-06-26,0.6272093298397756,0.7913605964258306,1.017372145689231
2020-06-29,0.6574373347960056,0.8073929140698136,1.0174580322457702
2020-06-30,0.6574382472241471,0.8016664839381648,1.0175439260528525
2020-07-01,0.6568729602298672,0.8113398497128352,1.01762982711109
2020-07-02,0.6682868585838003,0.8116097256542385,1.0177157354210948
2020-07-06,0.6860276516253877,0.8343973754564701,1.017887573798855
2020-07-07,0.6808672359119499,0.824479434609903,1.0179735038678352
2020-07-08,0.6839782417407477,0.8414225835561219,1.0180594411910318
2020-07-09,0.6646052600834722,0.8362780734231235,1.0181453857690572
2020-07-10,0.6647528524378884,0.8436321928263604,1.0182313376025238
2020-07-13,0.6495021165838062,0.8323733058959462,1.0183172966920444
2020-07-14,0.6685929956721214,0.8470731110792509,1.0184032630382311
2020-07-15,0.6715236215210787,0.8584669359803665,1.0184892366416969
2020-07-16,0.6750168119238408,0.8480261104973307,1.0185752175030542
2020-07-17,0.6810205341097844,0.8677186205965944,1.0186612056229158
2020-07-20,0.682253237400744,0.8806895330302851,1.0187472010018945
2020-07-21,0.673897127345962,0.8797112327426986,1.0188332036406031
2020-07-22,0.6687134272404351,0.8795425602793217,1.0189192135396545
2020-07-23,0.6600070223979445,0.862700614811129,1.0190052306996615
2020-07-24,0.646310366955506,0.8634512072731566,1.0190912551212372
2020-07-27,0.6650167211508977,0.8811196478118964,1.0191772868049946
2020-07-28,0.6545040445959374,0.8780160744857598,1.0192633257515469
2020-07-29,0.6545211944204034,0.8906327747463587,1.019349371961507
