,Cumulative Daily Returns,IBOV,CDI
2022-01-03,1.0,1.0,1.00034749
2022-01-04,0.9680571350453361,0.9960739785608437,1.0006951007493001
2022-01-05,0.9634145823020959,0.9719404938319123,1.0010428322898595
2022-01-06,0.9428418400578125,0.9772810377013529,1.0013906846636518
2022-01-07,0.9879312649415748,0.9884240103154289,1.0017386579126655
2022-01-10,0.990016518550993,0.9809761167029118,1.0020867520789036
2022-01-11,0.9926731434332355,0.998623967975982,1.0024349672043835
2022-01-12,0.9691366144973408,1.016974269163411,1.0027833033311373
2022-01-13,0.9473586293644771,1.0154731433190276,1.0031317605012118
2022-01-14,0.9714956862996298,1.0289255403090778,1.0034803387566684
2022-01-18,0.96798773164943,1.0250187640730546,1.004177858692046
2022-01-19,0.9819863660675416,1.0393660630087949,1.004526800456163
2022-01-20,0.9850132357390489,1.0498450761147782,1.0048758634740536
2022-01-21,0.9530859331432241,1.0483054598641286,1.0052250477878522
2022-01-24,0.9246033635164278,1.0368545639999227,1.005574353439708
2022-01-25,0.9520804711192385,1.0569946690787317,1.0059237804717847
2022-01-26,0.9884280314536162,1.0736225245857467,1.0062733289262609
2022-01-27,1.0362129340015085,1.0807624949481338,1.0066229988453295
2022-01-28,1.0303162200381624,1.0727083774369235,1.0069727902711982
2022-01-31,1.0485091015179773,1.0814649448624927,1.0073227032460896
2022-02-01,1.0551222761022807,1.0887684994515114,1.0076727378122405
2022-02-02,1.041895161283363,1.0792806143068838,1.008022894011903
2022-02-03,1.0490376943775674,1.0748061045784336,1.0084277966479696
2022-02-04,1.0491120042767355,1.0800889128384747,1.008832861925327
2022-02-07,1.064720010280643,1.0776928850484013,1.0092380899093052
2022-02-08,1.0620142115809432,1.0799830642212425,1.0096434806652599
2022-02-09,1.0457796211353945,1.0821673947768513,1.0100490342585735
2022-02-10,1.0492420429038787,1.0908084909836218,1.0104547507546544
2022-02-11,1.0396313846051535,1.092858105117299,1.0108606302189376
2022-02-14,1.0624838674954904,1.0951194164854405,1.011266672716884
2022-02-15,1.0532652533906444,1.1033274956217158,1.0116728783139808
2022-02-16,1.0458673563388483,1.1083408710378935,1.0120792470757418
2022-02-17,1.0145323341989596,1.0924347106483705,1.012485779067707
2022-02-18,0.9859938435431952,1.0851215334577853,1.012892474355443
2022-02-22,1.0027698700597363,1.0863147360520387,1.0137063550806233
2022-02-23,0.9972718615367795,1.0778083562672,1.014113540649332
2022-02-24,0.9862111186208319,1.0738053540155112,1.01452088977634
2022-02-25,0.9728763307601869,1.0887203864436785,1.0149284025273453
2022-03-02,1.0354873969020286,1.1082735128269277,1.0153360789680723
2022-03-03,1.0700660232338282,1.1081965320143952,1.015743919164272
2022-03-04,1.0463052861304851,1.101537691730336,1.016151923181722
2022-03-07,0.9573345949550991,1.0738149766170781,1.0165600910862256
2022-03-08,0.9606494967731157,1.07006216200612,1.0169684229436131
2022-03-09,1.0348355762114105,1.096014318431131,1.017376918819741
2022-03-10,1.0305476560101083,1.0937337618598564,1.0177855787804926
2022-03-11,1.0052799034609377,1.0749696888050653,1.018194402891777
2022-03-14,1.015308911176927,1.0577933450087564,1.0186033912195307
2022-03-15,1.008475054961,1.0484690440907602,1.0190125438297157
2022-03-16,1.0565257270171666,1.069186505263563,1.0194218607883212
2022-03-17,1.0956128379096766,1.088085294740286,1.0198677457160115
2022-03-18,1.1059746720375494,1.1095918092415467,1.0203138256693103
2022-03-21,1.1097875019069778,1.1177132849637228,1.0207601007335199
2022-03-22,1.1391140982274102,1.1284617309135698,1.0212065709939797
2022-03-23,1.1725670273776578,1.1302419122033833,1.0216532365360669
2022-03-24,1.205093272188423,1.1455995843036122,1.0221000974451955
2022-03-25,1.2050933796307572,1.145869017147476,1.0225471538068172
2022-03-28,1.2026784551977587,1.142568464810146,1.0229944057064209
2022-03-29,1.2026784552142182,1.154846904409076,1.0234418532295328
2022-03-30,1.2232005263174497,1.1572140643944495,1.0238894964617171
2022-03-31,1.2764719057474339,1.1547025653855776,1.0243373354885745
2022-04-01,1.2860727521449564,1.1698196724466428,1.024785370395744
2022-04-04,1.30230293691569,1.1670291179923404,1.0252336012689014
2022-04-05,1.2742711718374073,1.1439829872404303,1.0256820281937604
2022-04-06,1.2624129998368896,1.1376609380112006,1.0261306512560722
2022-04-07,1.232777109545725,1.1437616674043993,1.0265794705416251
2022-04-08,1.2338337941702837,1.1385654625584571,1.0270284861362455
2022-04-11,1.2129879789410702,1.1253921210138371,1.0274776981257967
2022-04-12,1.2105341522973492,1.11763630415119,1.0279271065961801
2022-04-13,1.2138791023492408,1.1237466561459553,1.0283767116333344
2022-04-14,1.24180723726017,1.1179730952060196,1.028826513323236
2022-04-18,1.2447809468460074,1.1132099074305726,1.0292765117518985
2022-04-19,1.2357623384943155,1.10714766844364,1.0297267070053737
2022-04-20,1.237376729838089,1.1002867535266831,1.030177099169751
2022-04-22,1.1940420877127456,1.0688593368102997,1.030627688331157
2022-04-25,1.175591005873303,1.0650776543946419,1.0310784745757562
2022-04-26,1.1738007154871262,1.0412905833221067,1.031529457989751
2022-04-27,1.1663635534207166,1.0522218587017182,1.031980638659381
2022-04-28,1.1599168976793264,1.057706741594657,1.0324320166709244
2022-04-29,1.1602247502273175,1.0380477665941759,1.0328835921106962
